Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843480167832
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845222210109
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845222271288
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61179
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845222276566
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845222281299
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845222294285
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845222294421
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845222355979
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61558
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845222361327
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845222366026
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845222378152
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845222378285
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845222439945
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61660
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845222445343
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845222453151
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845222465456
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845222465589
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845222526112
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60523
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845222531427
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845222536041
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845222548216
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845222548348
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845222609188
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60840
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845222614440
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845222618993
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845222631028
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845222631161
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845222692119
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60958
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845222697411
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845222702092
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845222714259
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845222714397
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845222776220
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61823
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845222781557
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845222788322
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845222800562
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845222800735
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845222862131
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61396
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845222867457
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845222872078
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845222884180
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845222884313
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845222945018
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60705
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845222950308
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845222954893
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845222967092
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845222967234
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845223029257
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 62023
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845223034607
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845223040186
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845223052294
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845223052429
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845223114977
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 62548
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845223120240
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845223124867
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845223137468
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845223137601
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845223198657
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61056
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845223203976
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845223208705
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845223220757
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845223220897
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845223281846
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60949
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845223287124
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845223293361
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845223305457
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845223305592
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845223366492
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60900
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845223371800
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845223376715
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845223388763
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845223388896
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845223449734
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60838
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845223454993
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845223459525
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845223472169
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845223472303
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845223533570
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61267
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845223538894
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845223543624
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845223555709
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845223555842
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845223616897
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61055
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845223624729
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845223629431
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845223641616
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845223641749
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845223703011
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61262
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845223708292
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845223712892
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845223726638
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845223726771
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845223788475
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61704
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845223793847
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845223798476
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845223810650
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845223810788
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845223872041
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61253
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845223877444
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845223882243
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845223894550
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845223894683
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845223955271
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60588
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845223960553
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845223965372
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845223978580
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845223978721
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845224039831
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61110
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845224045174
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845224051814
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845224064248
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845224064382
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845224125037
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60655
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845224130348
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845224136705
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845224148810
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845224148945
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845224209865
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60920
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845224215230
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845224219819
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845224231990
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845224232124
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845224294220
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 62096
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845224299519
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845224304081
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845224316238
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845224316375
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845224377679
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61304
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845224382955
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845224387628
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845224399787
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845224399921
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845224461557
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61636
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845224466807
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845224471549
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845224483869
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845224484001
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845224545866
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61865
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845224553648
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845224559106
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845224571417
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845224571554
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845224635417
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 63863
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845224640811
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845224645830
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845224657985
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845224658127
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845224720135
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 62008
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845224725471
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845224729954
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845224742208
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845224742339
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845224803356
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61017
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845224808703
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845224813320
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845224825398
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845224825534
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845224886671
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61137
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845224892011
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845224896600
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845224909143
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845224909277
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845224970158
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60881
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845224978037
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845224985388
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845224997570
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845224997705
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845225058737
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61032
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845225063983
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845225069899
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845225082391
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845225082528
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845225144316
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61788
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845225149675
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845225156012
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845225168427
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845225168564
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845225230069
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61505
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845225235332
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845225240394
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845225252899
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845225253030
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845225315559
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 62529
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845225320896
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845225325480
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845225337616
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845225337752
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845225399680
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61928
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845225404984
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845225409528
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845225421751
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845225421884
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845225483070
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61186
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845225488322
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845225492892
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845225505025
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845225505161
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845225566136
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60975
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845225571466
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845225576595
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845225588667
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845225588812
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845225650542
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61730
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845225659178
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845225664014
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845225676415
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845225676547
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845225737410
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60863
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845225746524
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845225751405
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845225763851
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845225763983
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845225825258
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61275
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845225830524
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845225835839
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845225847921
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845225848058
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845225909507
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61449
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845225914926
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845225919515
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845225931598
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845225931734
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845225993336
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61602
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845225998628
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845226003971
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845226016244
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845226016377
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845226077711
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61334
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845226086319
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845226091193
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845226103514
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845226103656
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845226165940
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 62284
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845226171285
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845226176358
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845226188569
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845226188740
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845226249698
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60958
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845226254966
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845226259897
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845226272108
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845226272251
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845226333137
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60886
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845226338441
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845226343073
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845226355263
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845226355397
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845226416482
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61085
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845226421784
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845226430631
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845226443877
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845226444017
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845226504751
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60734
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845226510944
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845226518917
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845226530955
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845226531090
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845226591563
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60473
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845226596961
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845226603383
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845226616579
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845226616765
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845226678287
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61522
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845226683527
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845226688542
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845226700889
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845226701023
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845226762968
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61945
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845226768217
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845226772801
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845226784963
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845226785099
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845226846765
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61666
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845226852002
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845226856901
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845226868968
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845226869101
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845226929983
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60882
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845226939150
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845226944354
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845226956484
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845226956645
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845227018171
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61526
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845227030896
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845227035600
